route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
17862,1,486483,1 Lake to Kodak,,0,62620,122231,0,0
17862,1,486531,1 Lake to Char/Grnlf,,0,62636,122235,0,0
17862,1,486530,1 Lake to Kodak,,0,62647,122231,0,0
17862,1,486529,1 Lake to Charlotte,,0,62631,122232,0,0
17862,1,486528,1 Lake to Char/Shore,,0,62642,122234,0,0
17862,1,486527,1 Lake to Charlotte,,0,62654,122232,0,0
17862,1,486526,1 Lake to Kodak,,0,62653,122231,0,0
17862,1,486525,1 Lake to Charlotte,,0,62652,122232,0,0
17862,1,486524,1 Lake to Kodak,,0,62651,122231,0,0
17862,1,486523,1 Lake to Charlotte,,0,62650,122232,0,0
17862,1,486522,1 Lake to Charlotte,,0,62649,122232,0,0
17862,1,486521,1 Lake to Kodak,,0,62648,122231,0,0
17862,1,486520,1 Lake to Charlotte,,0,62647,122232,0,0
17862,1,486519,1 Lake to Charlotte,,0,62646,122232,0,0
17862,1,486518,1 Lake to Charlotte,,0,62645,122232,0,0
17862,1,486517,1 Lake to Charlotte,,0,62644,122232,0,0
17862,1,486516,1 Lake to Charlotte,,0,62643,122232,0,0
17862,1,486515,1 Lake to Charlotte,,0,62642,122232,0,0
17862,1,486514,1 Lake to Charlotte,,0,62628,122232,0,0
17862,1,486513,1 Lake to Charlotte,,0,62829,122232,0,0
17862,1,486512,1 Lake to Charlotte,,0,62640,122232,0,0
17862,1,486511,1 Lake to Charlotte,,0,62639,122232,0,0
17862,1,486510,1 Lake to Charlotte,,0,62638,122232,0,0
17862,1,486509,1 Lake to Charlotte,,0,62637,122232,0,0
17862,1,486532,1 Lake to Charlotte,,0,62652,122232,0,0
17862,1,486506,1 Lake to Char/Shore,,0,62628,122234,0,0
17862,1,486505,1 Lake to Char/Shore,,0,62635,122234,0,0
17862,1,486504,1 Lake to Char/Shore,,0,62634,122234,0,0
17862,1,486503,1 Lake to Kodak,,0,62633,122231,0,0
17862,1,486502,1 Lake to Char/Grnlf,,0,62646,122235,0,0
17862,78901,486501,1 Lake to Kodak,,0,62632,122236,0,0
17862,79001,486508,1 Lake to Kodak,,0,62632,122236,0,0
17862,1,486500,1 Lake to Char/Shore,,0,62626,122234,0,0
17862,1,486499,1 Lake to Kodak,,0,62631,122231,0,0
17862,1,486498,1 Lake to Charlotte,,0,62630,122232,0,0
17862,1,486497,1 Lake to Char/Grnlf,,0,62629,122233,0,0
17862,1,486496,1 Lake to Kodak,,0,62628,122231,0,0
17862,1,486495,1 Lake to Charlotte,,0,62620,122232,0,0
17862,1,486494,1 Lake to Char/Grnlf,,0,62627,122233,0,0
17862,1,486493,1 Lake to Charlotte,,0,62626,122232,0,0
17862,1,486492,1 Lake to Kodak,,0,62621,122231,0,0
17862,1,486491,1 Lake to Charlotte,,0,62625,122232,0,0
17862,1,486490,1 Lake to Charlotte,,0,62621,122232,0,0
17862,1,486489,1 Lake to Charlotte,,0,62624,122232,0,0
17862,1,486488,1 Lake to Charlotte,,0,62623,122232,0,0
17862,1,486487,1 Lake to Char/Shore,,0,62620,122234,0,0
17862,1,486486,1 Lake to Charlotte,,0,62621,122232,0,0
17862,1,486485,1 Lake to Char/Shore,,0,62646,122234,0,0
17862,1,486484,1 Lake to Char/Shore,,0,62621,122234,0,0
17862,1,486507,1 Lake to Charlotte,,0,62636,122232,0,0
17862,1,486575,1 Lake to Transit Center,,1,62659,122237,0,0
17862,1,486576,1 Lake to Transit Center,,1,62651,122238,0,0
17862,1,486574,1 Lake to Transit Center,,1,62658,122238,0,0
17862,1,486557,1 Lake to Transit Center,,1,62656,122238,0,0
17862,1,486560,1 Lake to Transit Center,,1,62647,122237,0,0
17862,1,486559,1 Lake to Transit Center,,1,62657,122237,0,0
17862,1,486558,1 Lake to Transit Center,,1,62636,122239,0,0
17862,1,486562,1 Lake to Transit Center,,1,62631,122238,0,0
17862,1,486561,1 Lake to Transit Center,,1,62653,122237,0,0
17862,1,486563,1 Lake to Transit Center,,1,62654,122239,0,0
17862,1,486564,1 Lake to Transit Center,,1,62651,122237,0,0
17862,1,486556,1 Lake to Transit Center,,1,62652,122238,0,0
17862,1,486554,1 Lake to Transit Center,,1,62655,122239,0,0
17862,1,486555,1 Lake to Transit Center,,1,62648,122237,0,0
17862,1,486553,1 Lake to Transit Center,,1,62649,122240,0,0
17862,1,486552,1 Lake to Transit Center,,1,62647,122238,0,0
17862,1,486551,1 Lake to Transit Center,,1,62646,122238,0,0
17862,1,486550,1 Lake to Transit Center,,1,62645,122238,0,0
17862,1,486549,1 Lake to Transit Center,,1,62644,122238,0,0
17862,1,486548,1 Lake to Transit Center,,1,62643,122238,0,0
17862,1,486547,1 Lake to Transit Center,,1,62642,122238,0,0
17862,1,486546,1 Lake to Transit Center,,1,62628,122238,0,0
17862,1,486545,1 Lake to Transit Center,,1,62829,122238,0,0
17862,1,486544,1 Lake to Transit Center,,1,62640,122240,0,0
17862,1,486543,1 Lake to Transit Center,,1,62639,122238,0,0
17862,1,486542,1 Lake to Transit Center,,1,62638,122238,0,0
17862,1,486541,1 Lake to Transit Center,,1,62637,122238,0,0
17862,1,486540,1 Lake to Transit Center,,1,62652,122238,0,0
17862,1,486539,1 Lake to Transit Center,,1,62628,122238,0,0
17862,1,486537,1 Lake to Transit Center,,1,62635,122238,0,0
17862,1,486538,1 Lake to Transit Center,,1,62633,122237,0,0
17862,1,486535,1 Lake to Transit Center,,1,62634,122238,0,0
17862,1,486533,1 Lake to Transit Center,,1,62632,122237,0,0
17862,1,486536,1 Lake to Transit Center,,1,62646,122238,0,0
17862,1,486534,1 Lake to Transit Center,,1,62631,122237,0,0
17862,1,486567,1 Lake to Transit Center,,1,62626,122238,0,0
17862,1,486568,1 Lake to Transit Center,,1,62630,122238,0,0
17862,1,486566,1 Lake to Transit Center,,1,62628,122237,0,0
17862,1,486569,1 Lake to Transit Center,,1,62629,122238,0,0
17862,1,486565,1 Lake to Transit Center,,1,62620,122238,0,0
17862,1,486570,1 Lake to Transit Center,,1,62626,122238,0,0
17862,1,486571,1 Lake to Transit Center,,1,62621,122238,0,0
17862,1,486572,1 Lake to Transit Center,,1,62620,122238,0,0
17862,1,486573,1 Lake to Transit Center,,1,62621,122238,0,0
17862,1,486577,1 Lake to Transit Center,,1,62646,122238,0,0
17862,1,486578,1 Lake to Transit Center,,1,62621,122238,0,0
17862,1,486579,1 Lake to Transit Center,,1,62636,122238,0,0
17863,1,486674,3W Lyell to Walmart,,0,62674,122242,0,0
17863,1,486714,3 Lyell to Glide,,0,62677,122254,0,0
17863,1,486712,3G Lyell to Unity Hsp,,0,62646,122255,0,0
17863,1,486675,3G Lyell to Unity Hsp,,0,62675,122257,0,0
17863,1,486676,3W Lyell to Walmart,,0,62649,122242,0,0
17863,1,486677,3G Lyell to Greece Rdg,,0,62676,122250,0,0
17863,1,486678,3W Lyell to Walmart,,0,62677,122242,0,0
17863,1,486679,3G Lyell to Greece Rdg,,0,62674,122251,0,0
17863,1,486680,3G Lyell to Greece Rdg,,0,62643,122250,0,0
17863,1,486681,3W Lyell to Walmart,,0,62638,122256,0,0
17863,1,486682,3G Lyell to Greece Rdg,,0,62657,122248,0,0
17863,1,486683,3W Lyell to Walmart,,0,62678,122242,0,0
17863,1,486684,3G Lyell to Greece Rdg,,0,62625,122252,0,0
17863,1,486685,3W Lyell to Walmart,,0,62633,122242,0,0
17863,1,486686,3G Lyell to Greece Rdg,,0,62651,122252,0,0
17863,1,486687,3W Lyell to Walmart,,0,62654,122242,0,0
17863,1,486688,3G Lyell to Greece Rdg,,0,62622,122251,0,0
17863,1,486689,3G Lyell to Greece Rdg,,0,62645,122248,0,0
17863,1,486690,3G Lyell to Greece Rdg,,0,62646,122248,0,0
17863,1,486692,3W Lyell to Walmart,,0,62633,122242,0,0
17863,1,486691,3G Lyell to Greece Rdg,,0,62679,122249,0,0
17863,1,486715,3W Lyell to Walmart,,0,62678,122242,0,0
17863,1,486693,3G Lyell to Greece Rdg,,0,62620,122248,0,0
17863,1,486694,3G Lyell to Greece Rdg,,0,62636,122248,0,0
17863,1,486695,3W Lyell to Walmart,,0,62829,122242,0,0
17863,1,486696,3G Lyell to Greece Rdg,,0,62700,122249,0,0
17863,1,486697,3W Lyell to Walmart,,0,62639,122242,0,0
17863,1,486698,3G Lyell to Greece Rdg,,0,62643,122248,0,0
17863,1,486699,3W Lyell to Walmart,,0,62634,122242,0,0
17863,1,486700,3G Lyell to Greece Rdg,,0,62636,122250,0,0
17863,1,486701,3W Lyell to Walmart,,0,62638,122242,0,0
17863,1,486702,3G Lyell to Greece Rdg,,0,62681,122246,0,0
17863,1,486703,3W Lyell to Walmart,,0,62648,122242,0,0
17863,1,486704,3G Lyell to Greece Rdg,,0,62682,122245,0,0
17863,1,486705,3W Lyell to Walmart,,0,62630,122242,0,0
17863,1,486706,3G Lyell to Greece Rdg,,0,62638,122250,0,0
17863,1,486707,3G Lyell to Greece Rdg,,0,62683,122251,0,0
17863,1,486708,3G Lyell to Greece Rdg - Express,,0,62630,122243,0,0
17863,1,486713,3G Lyell to Greece Rdg,,0,62684,122247,0,0
17863,1,486709,3G Lyell to Greece Rdg,,0,62638,122253,0,0
17863,1,486710,3G Lyell to Greece Rdg,,0,62630,122253,0,0
17863,1,486711,3/9 Out Lyell In Jay,,0,62638,122241,0,0
17863,1,486728,3 Lyell to Transit Center,,1,62677,122260,0,0
17863,1,486716,3W Lyell to Transit Center,,1,62674,122259,0,0
17863,1,486717,3G Lyell to Transit Center,,1,62646,122263,0,0
17863,1,486718,3G Lyell to Transit Center,,1,62675,122263,0,0
17863,1,486719,3W Lyell to Transit Center,,1,62649,122259,0,0
17863,101,486720,3W Lyell to Transit Center,,1,62685,122259,0,0
17863,1501,486731,3W Lyell to Transit Center,,1,62685,122259,0,0
17863,1,486722,3G Lyell to Transit Center,,1,62676,122258,0,0
17863,1,486721,3G Lyell to Transit Center,,1,62674,122261,0,0
17863,1,486754,3W Lyell to Transit Center,,1,62638,122259,0,0
17863,1,486755,3G Lyell to Transit Center,,1,62643,122261,0,0
17863,1,486753,3G Lyell to Transit Center,,1,62657,122258,0,0
17863,1,486729,3W Lyell to Transit Center,,1,62678,122259,0,0
17863,1,486752,3G Lyell to Transit Center,,1,62625,122261,0,0
17863,1,486751,3W Lyell to Transit Center,,1,62633,122259,0,0
17863,1,486749,3G Lyell to Transit Center,,1,62651,122258,0,0
17863,1,486750,3W Lyell to Transit Center,,1,62654,122259,0,0
17863,1,486747,3G Lyell to Transit Center,,1,62622,122261,0,0
17863,1,486748,3G Lyell to Transit Center,,1,62645,122261,0,0
17863,1,486743,3W Lyell to Transit Center,,1,62633,122259,0,0
17863,1,486745,3G Lyell to Transit Center,,1,62646,122258,0,0
17863,1,486746,3G Lyell to Transit Center,,1,62679,122261,0,0
17863,1,486730,3W Lyell to Transit Center,,1,62678,122259,0,0
17863,1,486744,3G Lyell to Transit Center,,1,62620,122262,0,0
17863,1,486740,3W Lyell to Transit Center,,1,62829,122259,0,0
17863,1,486742,3G Lyell to Transit Center,,1,62636,122261,0,0
17863,1,486739,3W Lyell to Transit Center,,1,62639,122259,0,0
17863,1,486741,3G Lyell to Transit Center,,1,62700,122261,0,0
17863,1,486737,3W Lyell to Transit Center,,1,62634,122259,0,0
17863,1,486738,3G Lyell to Transit Center,,1,62643,122261,0,0
17863,1,486736,3W Lyell to Transit Center,,1,62638,122259,0,0
17863,1,486735,3G Lyell to Transit Center,,1,62636,122261,0,0
17863,1,486733,3W Lyell to Transit Center,,1,62648,122259,0,0
17863,1,486734,3G Lyell to Transit Center,,1,62681,122261,0,0
17863,1,486732,3W Lyell to Transit Center,,1,62630,122259,0,0
17863,1,486723,3G Lyell to Transit Center,,1,62682,122261,0,0
17863,1,486724,3G Lyell to Transit Center,,1,62638,122261,0,0
17863,1,486725,3G Lyell to Transit Center,,1,62630,122265,0,0
17863,1,486726,3G Lyell to Transit Center,,1,62638,122261,0,0
17863,1,486727,3G Lyell to Transit Center,,1,62630,122261,0,0
17864,1,486885,4 Genesee to Strong Hsp,,0,62697,122268,0,0
17864,1,486884,4 Genesee to Strong Hsp,,0,62707,122268,0,0
17864,1,486883,4 Genesee to Strong Hsp,,0,62703,122268,0,0
17864,1,486882,4 Genesee to Strong Hsp,,0,62655,122268,0,0
17864,1,486881,4 Genesee to Strong Hsp,,0,62706,122268,0,0
17864,1,486880,4 Genesee to Strong/UR Imaging,,0,62705,123016,0,0
17864,1,486879,4 Genesee to Strong Hsp,,0,62658,122268,0,0
17864,1,486878,4 Genesee to Strong Hsp,,0,62646,122268,0,0
17864,1,486877,4 Genesee to Strong Hsp,,0,62634,122268,0,0
17864,1,486876,4 Genesee to Strong Hsp,,0,62704,122268,0,0
17864,1,486875,4 Genesee to Strong Hsp,,0,62642,122268,0,0
17864,1,486874,4 Genesee to Strong/UR Imaging,,0,62637,123016,0,0
17864,1,486873,4 Genesee to Strong Hsp,,0,62639,122268,0,0
17864,1,486872,4 Genesee to Strong Hsp,,0,62655,122268,0,0
17864,1,486871,4 Genesee to Strong Hsp,,0,62680,122268,0,0
17864,1,486870,4 Genesee to Strong Hsp,,0,62659,122268,0,0
17864,1,486869,4 Genesee to Strong Hsp,,0,62650,122268,0,0
17864,1,486868,4 Genesee to Strong/UR Imaging,,0,62703,123016,0,0
17864,1,486867,4 Genesee to Strong Hsp,,0,62636,122268,0,0
17864,1,486866,4 Genesee to Strong Hsp,,0,62702,122268,0,0
17864,1,486865,4 Genesee to Strong Hsp,,0,62657,122268,0,0
17864,1,486864,4 Genesee to Strong Hsp,,0,62625,122268,0,0
17864,1,486863,4 Genesee to Strong Hsp,,0,62701,122268,0,0
17864,1,486862,4 Genesee to Strong Hsp,,0,62647,122268,0,0
17864,1,486861,4 Genesee to Strong Hsp,,0,62645,122268,0,0
17864,1,486860,4 Genesee to Strong/UR Imaging,,0,62680,123016,0,0
17864,1,486859,4 Genesee to Strong Hsp,,0,62659,122268,0,0
17864,1,486858,4 Genesee to Strong Hsp,,0,62699,122268,0,0
17864,1,486857,4 Genesee to Strong Hsp,,0,62654,122268,0,0
17864,1,486856,4 Genesee to Strong Hsp,,0,62698,122268,0,0
17864,1,486855,4 Genesee to Strong Hsp,,0,62645,122268,0,0
17864,1,486854,4 Genesee to Strong Hsp,,0,62650,122268,0,0
17864,1,486853,25/4 Thurston In Gen/Strong,,0,62696,122267,0,0
17864,1,486852,4 Genesee to Strong Hsp,,0,62697,122268,0,0
17864,1,486851,25/4 Thurston In Gen/Strong,,0,62696,122267,0,0
17864,1,486850,4 Genesee to Strong Hsp,,0,62697,122268,0,0
17864,1,486849,25 Thurston to Brooks,,0,62696,122266,0,0
17864,1,486922,4 Genesee to Transit Ctr,,1,62708,122271,0,0
17864,1,486921,4 Genesee to Transit Ctr,,1,62697,122271,0,0
17864,1,486920,4 Genesee to Transit Ctr,,1,62707,122271,0,0
17864,1,486919,4 Genesee to Transit Ctr,,1,62703,122271,0,0
17864,1,486918,4 Genesee to Transit Ctr,,1,62655,122271,0,0
17864,1,486917,4 Genesee to Transit Ctr,,1,62706,122271,0,0
17864,1,486916,4 Genesee to Transit Ctr,,1,62705,123018,0,0
17864,1,486915,4 Genesee to Transit Ctr,,1,62658,122271,0,0
17864,1,486914,4 Genesee to Transit Ctr,,1,62646,122271,0,0
17864,1,486913,4 Genesee to Transit Ctr,,1,62634,122271,0,0
17864,1,486912,4 Genesee to Transit Ctr,,1,62704,122271,0,0
17864,1,486911,4 Genesee to Transit Ctr,,1,62642,122272,0,0
17864,1,486910,4 Genesee to Transit Ctr,,1,62637,123019,0,0
17864,1,486909,4 Genesee to Transit Ctr,,1,62639,122272,0,0
17864,1,486908,4 Genesee to Transit Ctr,,1,62655,122272,0,0
17864,1,486907,4 Genesee to Transit Ctr,,1,62680,122272,0,0
17864,1,486906,4 Genesee to Transit Ctr,,1,62659,122272,0,0
17864,1,486905,4 Genesee to Transit Ctr,,1,62650,122272,0,0
17864,1,486904,4 Genesee to Transit Ctr,,1,62703,123019,0,0
17864,1,486903,4 Genesee to Transit Ctr,,1,62636,122271,0,0
17864,1,486902,4 Genesee to Transit Ctr,,1,62702,122271,0,0
17864,1,486901,4 Genesee to Transit Ctr,,1,62657,122273,0,0
17864,1,486900,4 Genesee to Transit Ctr,,1,62625,122273,0,0
17864,1,486899,4 Genesee to Transit Ctr,,1,62701,122273,0,0
17864,1,486898,4 Genesee to Transit Ctr,,1,62647,122273,0,0
17864,1,486897,4 Genesee to Transit Ctr,,1,62645,122273,0,0
17864,1,486896,4 Genesee to Transit Ctr,,1,62680,123017,0,0
17864,1,486895,4 Genesee to Transit Ctr,,1,62659,122271,0,0
17864,1,486894,4 Genesee to Transit Ctr,,1,62699,122271,0,0
17864,1,486893,4 Genesee to Transit Ctr,,1,62654,122271,0,0
17864,1,486892,4 Genesee to Transit Ctr,,1,62698,122271,0,0
17864,1,486891,4 Genesee to Transit Ctr,,1,62645,122271,0,0
17864,1,486890,4 Genesee to Transit Ctr,,1,62696,122271,0,0
17864,1,486889,25 Thurston to Transit Ctr,,1,62697,122270,0,0
17864,1,486888,4 Genesee to Transit Ctr,,1,62696,122271,0,0
17864,1,486887,25 Thurston to Transit Ctr,,1,62697,122270,0,0
17864,1,486886,1300 E MAIN ST,,1,62696,122269,0,0
17865,1,487005,6 Jefferson Ave,,0,62645,122276,0,0
17865,1,487004,6 Jefferson to Weg Dist,,0,62712,122275,0,0
17865,1,487006,6 Jefferson to Airport,,0,62638,122274,0,0
17865,1,487007,6 Jefferson to Airport,,0,62713,122274,0,0
17865,1,487008,6 Jefferson to Weg Dist via Airp,,0,62627,122278,0,0
17865,1,487009,6 Jefferson to Weg Dist via Airp,,0,62714,122278,0,0
17865,1,487010,6 Jefferson to Weg Dist via Airp,,0,62715,122278,0,0
17865,1,487011,6 Jefferson to Airport,,0,62620,122274,0,0
17865,1,487012,6 Jefferson to Airport,,0,62703,122274,0,0
17865,1,487013,6 Jefferson to Airport,,0,62716,122274,0,0
17865,1,487014,6 Jefferson to Airport,,0,62636,122274,0,0
17865,1,487015,6 Jefferson to Airport,,0,62679,122274,0,0
17865,1,487016,6 Jefferson to Airport,,0,62717,122274,0,0
17865,1,487017,6 Jefferson to Weg Dist via Airp,,0,62683,122278,0,0
17865,1,487018,6 Jefferson to Airport,,0,62703,122274,0,0
17865,1,487019,6 Jefferson to Airport,,0,62676,122274,0,0
17865,1,487020,6 Jefferson to Weg Dist via Airp,,0,62674,122278,0,0
17865,1,487021,6 Jefferson to Airport,,0,62625,122274,0,0
17865,1,487022,6 Jefferson to Weg Dist via Airp,,0,62644,122278,0,0
17865,1,487023,6 Jefferson to Weg Dist via Airp,,0,62718,122278,0,0
17865,1,487024,6 Jefferson to Weg Dist via Airp,,0,62674,122278,0,0
17865,1,487029,6 Jefferson to Weg Dist via Airp,,0,62721,122278,0,0
17865,1,487026,6 Jefferson to Airport,,0,62719,122274,0,0
17865,1,487030,6 Jefferson to Airport,,0,62701,122274,0,0
17865,1,487027,6 Jefferson to Weg Dist via Airp,,0,62720,122278,0,0
17865,1,487031,6 Jefferson to Airport,,0,62722,122274,0,0
17865,1,487028,6 Jefferson to Airport,,0,62674,122274,0,0
17865,1,487032,6 Jefferson to Airport,,0,62699,122274,0,0
17865,1,487033,6 Jefferson to Weg Dist via Airp,,0,62703,122278,0,0
17865,1,487025,6 Jefferson to Airport,,0,62681,122274,0,0
17865,1,487001,6 Jefferson to Airport,,0,62703,122274,0,0
17865,1,487002,6 Jefferson to Airport,,0,62681,122274,0,0
17865,1,487003,6 Jefferson to Beahan,,0,62703,122277,0,0
17865,1,487065,6 Jefferson to Transit Center,,1,62645,122283,0,0
17865,1,487064,6 Jefferson to Transit Center,,1,62712,122281,0,0
17865,1,487066,6 Jefferson to Transit Center,,1,62638,122280,0,0
17865,1,487059,6 Jefferson to Transit Center,,1,62713,122280,0,0
17865,1,487058,6 Jefferson to Transit Center,,1,62627,122280,0,0
17865,1,487057,6 Jefferson to Transit Center,,1,62714,122280,0,0
17865,1,487056,6 Jefferson to Transit Center,,1,62715,122280,0,0
17865,1,487055,6 Jefferson to Transit Center,,1,62620,122280,0,0
17865,1,487054,6 Jefferson to Transit Center,,1,62703,122280,0,0
17865,1,487053,6 Jefferson to Transit Center,,1,62716,122280,0,0
17865,1,487052,6 Jefferson to Transit Center,,1,62636,122280,0,0
17865,1,487051,6 Jefferson to Transit Center,,1,62679,122280,0,0
17865,1,487050,6 Jefferson to Transit Center,,1,62717,122280,0,0
17865,1,487049,6 Jefferson to Transit Center,,1,62683,122280,0,0
17865,1,487048,6 Jefferson to Transit Center,,1,62703,122280,0,0
17865,1,487047,6 Jefferson to Transit Center,,1,62676,122280,0,0
17865,1,487046,6 Jefferson to Transit Center,,1,62674,122280,0,0
17865,1,487045,6 Jefferson to Transit Center,,1,62625,122280,0,0
17865,1,487044,6 Jefferson to Transit Center,,1,62644,122280,0,0
17865,1,487043,6 Jefferson to Transit Center,,1,62718,122280,0,0
17865,1,487035,6 Jefferson to Transit Center,,1,62674,122280,0,0
17865,1,487036,6 Jefferson to Transit Center,,1,62721,122280,0,0
17865,1,487041,6 Jefferson to Transit Center,,1,62719,122280,0,0
17865,1,487037,6 Jefferson to Transit Center,,1,62701,122280,0,0
17865,1,487042,6 Jefferson to Transit Center,,1,62720,122280,0,0
17865,1,487038,6 Jefferson to Transit Center,,1,62722,122280,0,0
17865,1,487039,6 Jefferson to Transit Center,,1,62674,122280,0,0
17865,1,487040,6 Jefferson to Transit Center,,1,62703,122280,0,0
17865,1,487062,6 Jefferson to Transit Center,,1,62681,122280,0,0
17865,1,487063,6 Jefferson to Transit Center,,1,62703,122280,0,0
17865,1,487061,6 Jefferson to Transit Center,,1,62681,122280,0,0
17865,1,487060,6 Jefferson to Transit Center,,1,62703,122282,0,0
17865,1,487034,28/6 Out Gen Pk in Jefferson,,1,62679,122279,0,0
17866,1,487145,8 Chili Ave to Walmart,,0,62716,122287,0,0
17866,1,487146,8 Chili Center,,0,62728,122284,0,0
17866,1,487169,8 Chili Center,,0,62696,122284,0,0
17866,1,487147,8 Chili Center,,0,62648,122284,0,0
17866,1,487148,8 Chili Ctr to QCI Direct,,0,62645,122289,0,0
17866,1,487149,8 Chili Ctr via Lifetime,,0,62702,122290,0,0
17866,1,487150,8 Chili Center,,0,62685,122284,0,0
17866,1,487151,8 Chili Center,,0,62729,122284,0,0
17866,1,487152,8 Chili Center,,0,62656,122284,0,0
17866,1,487153,8 Chili Center,,0,62702,122284,0,0
17866,1,487154,8 Chili Center,,0,62636,122284,0,0
17866,1,487155,8 Chili Center,,0,62729,122284,0,0
17866,1,487156,8 Chili Center,,0,62730,122284,0,0
17866,1,487157,8 Chili Center,,0,62643,122284,0,0
17866,1,487158,8 Chili Center,,0,62731,122284,0,0
17866,1,487159,8 Chili Ave to Lifetime,,0,62645,122291,0,0
17866,1,487160,8 Chili Ave to Walmart,,0,62730,122287,0,0
17866,1,487161,8 Chili Center,,0,62729,122284,0,0
17866,1,487162,8 Chili Ctr to QCI Direct,,0,62829,122288,0,0
17866,1,487163,8 Chili Center,,0,62712,122284,0,0
17866,1,487164,8 Chili Center via Hinchey,,0,62732,122286,0,0
17866,1,487165,8 Chili Center,,0,62642,122284,0,0
17866,1,487166,8 Chili Center,,0,62634,122284,0,0
17866,1,487170,8 Chili Center,,0,62829,122284,0,0
17866,1,487167,8 Chili Center,,0,62722,122285,0,0
17866,1,487168,8 Chili Center,,0,62634,122285,0,0
17866,1,487180,8 Chili to Transit Center,,1,62716,122294,0,0
17866,1,487171,8 Chili to Transit Center,,1,62728,122293,0,0
17866,1,487194,8 Chili to Transit Center,,1,62696,122296,0,0
17866,1,487193,8 Chili to Transit Center,,1,62648,122293,0,0
17866,1,487179,8 Chili to Transit Center,,1,62645,122296,0,0
17866,1,487192,8 Chili to Transit Center,,1,62702,122293,0,0
17866,1,487172,8 Chili to Transit Center,,1,62685,122293,0,0
17866,1,487178,8 Chili to Transit Center,,1,62729,122293,0,0
17866,1,487191,8 Chili to Transit Center,,1,62656,122293,0,0
17866,1,487190,8 Chili to Transit Center,,1,62702,122293,0,0
17866,1,487189,8 Chili to Transit Center,,1,62636,122293,0,0
17866,1,487173,8 Chili to Transit Center,,1,62729,122293,0,0
17866,1,487174,8 Chili to Transit Center,,1,62730,122293,0,0
17866,1,487188,8 Chili to Transit Center,,1,62643,122293,0,0
17866,1,487177,8 Chili to Transit Center,,1,62731,122293,0,0
17866,1,487187,8 Chili to Transit Center,,1,62645,122295,0,0
17866,1,487186,8 Chili to Transit Center,,1,62730,122294,0,0
17866,1,487185,8 Chili to Transit Center,,1,62729,122293,0,0
17866,1,487181,8 Chili to Transit Center,,1,62829,122292,0,0
17866,1,487184,8 Chili to Transit Center,,1,62732,122293,0,0
17866,1,487183,8 Chili to Transit Center,,1,62642,122293,0,0
17866,1,487175,8 Chili to Transit Center,,1,62634,122293,0,0
17866,1,487176,8 Chili to Transit Center,,1,62722,122293,0,0
17866,1,487182,8 Chili to Transit Center,,1,62634,122293,0,0
17867,1,487244,9 Jay to Buffalo Loop,,0,62631,122300,0,0
17867,1,487268,9 Maple to Buffalo Loop,,0,62652,122299,0,0
17867,1,487267,9 Jay to Roch Tech Pk,,0,62730,123021,0,0
17867,1,487266,9 Maple to Westmar Plz,,0,62744,122301,0,0
17867,1,487265,9 Jay to Roch Tech Pk,,0,62708,123021,0,0
17867,1,487264,9 Maple St to Roch Tech Pk,,0,62743,122298,0,0
17867,1,487262,9 Jay to Roch Tech Pk,,0,62742,123021,0,0
17867,1,487263,9 Maple St to Roch Tech Pk,,0,62697,122297,0,0
17867,1,487261,9 Jay St to Westmar Plz,,0,62676,122303,0,0
17867,1,487260,9 Maple St to Roch Tech Pk,,0,62741,122297,0,0
17867,1,487259,9 Jay St to Westmar Plz,,0,62679,122303,0,0
17867,1,487258,9 Maple St to Roch Tech Pk,,0,62697,122297,0,0
17867,1,487257,9 Jay St to Westmar Plz,,0,62642,122303,0,0
17867,1,487256,9 Maple to Westmar Plz,,0,62729,122301,0,0
17867,1,487255,9 Maple St to Roch Tech Pk,,0,62678,122297,0,0
17867,1,487254,9 Jay to Roch Tech Pk,,0,62684,123021,0,0
17867,79001,487242,9 Maple St to Roch Tech Pk,,0,62739,122298,0,0
17867,78901,487252,9 Maple St to Roch Tech Pk,,0,62739,122298,0,0
17867,1,487253,9 Jay to Roch Tech Pk,,0,62708,123021,0,0
17867,1,487250,9 Maple to Westmar Plz,,0,62658,122301,0,0
17867,1,487251,9 Jay to Roch Tech Pk,,0,62721,123021,0,0
17867,1,487249,9 Maple to Westmar Plz,,0,62701,122301,0,0
17867,1,487248,9 Maple to Buffalo Loop,,0,62628,122299,0,0
17867,1,487247,9 Jay to Roch Tech Pk,,0,62636,123021,0,0
17867,1,487246,9 Maple to Westmar Plz,,0,62701,122301,0,0
17867,1,487245,9 Jay to Roch Tech Pk,,0,62740,122302,0,0
17867,1,487243,9 Maple to Westmar Plz,,0,62701,122301,0,0
17867,1,487269,9 Maple to Transit Center,,1,62631,122311,0,0
17867,1,487293,9 Jay to Transit Center,,1,62652,122309,0,0
17867,1,487270,9 Maple to Transit Center,,1,62730,122312,0,0
17867,1,487272,9 Jay to Transit Center,,1,62744,122310,0,0
17867,1,487271,9 Maple to Transit Center,,1,62708,122312,0,0
17867,1,487273,9 Jay to Transit Center,,1,62743,122307,0,0
17867,1,487274,9 Maple to Transit Center,,1,62742,122312,0,0
17867,1,487275,9 Jay to Transit Center,,1,62697,122307,0,0
17867,1,487294,9 Maple to Transit Center,,1,62676,122305,0,0
